	1497 s
1161.6	4.08002E-13
1162.8	2.84106E-13
1164	1.98345E-13
1165.2	1.82259E-13
1166.4	2.05057E-13
1167.6	1.88462E-13
1168.8	2.03649E-13
1169.8	2.06766E-13
1171	2.72525E-13
1172.2	4.47307E-13
1173.4	6.48287E-13
1174.6	7.22717E-13
1175.8	7.27698E-13
1177	5.43132E-13
1178.2	3.65995E-13
1179.4	2.70196E-13
1180.6	2.19213E-13
1181.6	1.9125E-13
1182.8	1.73867E-13
1184	1.88831E-13
1185.2	1.75107E-13
1186.4	1.62641E-13
1187.6	1.92727E-13
1188.8	1.85964E-13
1190	1.76467E-13
1191.2	1.862E-13
1192.4	1.862E-13
1193.4	1.862E-13
1194.6	1.862E-13
1195.8	1.862E-13
1197	1.862E-13
1198.2	1.862E-13
1199.4	1.862E-13
1200.91	1.862E-13
1202.61	1.862E-13
1204.41	1.85627E-13
1206.11	1.08837E-12
1207.91	1.85627E-13
1209.61	1.85627E-13
1211.41	1.85627E-13
1213.11	4.77565E-13
1214.91	6.00075E-12
1216.61	6.6481E-12
1218.41	7.74724E-13
1220.11	1.862E-13
1221.91	1.862E-13
1223.61	1.862E-13
1225.41	1.862E-13
1227.11	1.862E-13
1228.91	1.862E-13
1231.2	1.94093E-13
1232.4	1.98805E-13
1233.6	2.0288E-13
1234.8	1.96771E-13
1236	2.32808E-13
1237.2	2.56878E-13
1238.4	2.39759E-13
1239.4	2.47957E-13
1240.6	2.53417E-13
1241.8	2.47835E-13
1243	2.27703E-13
1244.2	2.4025E-13
1245.4	2.46023E-13
1246.6	2.49374E-13
1247.8	2.57856E-13
1249	2.28471E-13
1250.2	2.18716E-13
1251.2	2.11013E-13
1252.4	2.023E-13
1253.6	2.01352E-13
1254.8	1.96048E-13
1256	2.25122E-13
1257.2	2.0903E-13
1258.4	1.9061E-13
1259.6	1.9232E-13
1260.8	2.05806E-13
1262	2.36077E-13
1263	2.24745E-13
1264.2	2.23459E-13
1265.4	2.08526E-13
1266.6	2.15206E-13
1267.8	2.34359E-13
1269	2.24979E-13
1270.2	2.18401E-13
1271.4	2.0422E-13
1272.6	2.06773E-13
1273.8	2.33749E-13
1274.8	2.28368E-13
1276	2.06958E-13
1277.2	2.18553E-13
1278.4	2.08242E-13
1279.6	2.33988E-13
1280.8	2.08092E-13
1282	2.21368E-13
1283.2	2.18037E-13
1284.4	2.16576E-13
1285.6	2.3169E-13
1286.6	2.3441E-13
1287.8	2.51935E-13
1289	2.31201E-13
1290.2	2.71596E-13
1291.4	2.3771E-13
1292.6	2.47456E-13
1293.8	2.63241E-13
1295	2.88124E-13
1296.2	3.14832E-13
1297.4	3.38881E-13
1298.4	3.26371E-13
1299.6	2.89334E-13
1300.8	3.08279E-13
1302	3.0607E-13
1303.2	3.22609E-13
1304.4	2.75664E-13
1305.6	2.45071E-13
1306.8	2.50553E-13
1308	2.34207E-13
1309.2	2.0773E-13
1310.2	2.37607E-13
1311.4	2.64721E-13
1312.6	2.34071E-13
1313.8	2.31339E-13
1315	2.26717E-13
1316.2	2.30059E-13
1317.4	2.28334E-13
1318.6	2.07364E-13
1319.8	2.35283E-13
1320.8	2.11245E-13
1322	2.17427E-13
1323.2	2.33847E-13
1324.4	2.37351E-13
1325.6	2.36336E-13
1326.8	2.33649E-13
1328	2.08886E-13
1329.2	2.40274E-13
1330.4	2.37877E-13
1331.6	2.55943E-13
1332.6	3.40373E-13
1333.8	3.96059E-13
1335	4.3273E-13
1336.2	4.28359E-13
1337.4	3.88651E-13
1338.6	3.07088E-13
1339.8	2.47999E-13
1341	2.02144E-13
1342.2	2.31921E-13
1343.4	2.40741E-13
1344.4	2.18488E-13
1345.6	2.33949E-13
1346.8	2.13696E-13
1348	2.26583E-13
1349.2	2.08087E-13
1350.4	1.91755E-13
1351.6	2.07763E-13
1352.8	2.13207E-13
1354	2.2576E-13
1355.2	2.4006E-13
1356.2	2.25441E-13
1357.4	2.05882E-13
1358.6	2.05502E-13
1359.8	2.09665E-13
1361	2.12905E-13
1362.2	2.0606E-13
1363.4	2.17714E-13
1364.6	2.29503E-13
1365.8	2.3462E-13
1367	2.2515E-13
1368	2.14437E-13
1369.2	2.20782E-13
1370.4	2.02753E-13
1371.6	2.1611E-13
1372.8	2.4893E-13
1374	2.24801E-13
1375.2	2.07828E-13
1376.4	1.90942E-13
1377.6	2.16267E-13
1378.8	2.21578E-13
1379.8	1.99492E-13
1381	2.17343E-13
1382.2	2.35292E-13
1383.4	1.99378E-13
1384.6	2.05712E-13
1385.8	2.13121E-13
1387	2.12506E-13
1388.2	2.34885E-13
1389.4	2.56185E-13
1390.6	3.04564E-13
1391.6	3.95319E-13
1392.8	4.88548E-13
1394	5.0191E-13
1395.2	4.51741E-13
1396.4	3.44376E-13
1397.6	2.77438E-13
1398.8	2.87269E-13
1400	3.24837E-13
1401.2	3.93011E-13
1402.4	3.95246E-13
1403.4	3.85215E-13
1404.6	3.74628E-13
1405.8	2.82988E-13
1407	2.39458E-13
1408.2	2.22996E-13
1409.4	2.41874E-13
1410.6	2.07223E-13
1411.8	2.00648E-13
1413	2.18358E-13
1414	2.23522E-13
1415.2	2.21983E-13
1416.4	2.31391E-13
1417.6	2.29161E-13
1418.8	2.28437E-13
1420	2.10625E-13
1421.2	2.0784E-13
1422.4	2.30427E-13
1423.6	2.20144E-13
1424.8	2.2325E-13
1425.8	2.19058E-13
1427	2.06483E-13
1428.2	2.1234E-13
1429.4	2.16049E-13
1430.6	2.24588E-13
1431.8	2.1692E-13
1433	2.37896E-13
1434.2	2.12963E-13
1435.4	2.04499E-13
1436.6	2.08618E-13
1437.6	2.08558E-13
1438.8	2.07307E-13
1440	2.08797E-13
1441.2	2.00514E-13
1442.4	2.0996E-13
1443.6	2.16627E-13
1444.8	2.25746E-13
1446	2.18541E-13
1447.2	2.19732E-13
1448.4	2.1678E-13
1449.4	2.18344E-13
1450.6	2.37268E-13
1451.8	2.21141E-13
1453	2.04488E-13
1454.2	2.05007E-13
1455.4	2.20202E-13
1456.6	2.20456E-13
1457.8	2.36305E-13
1459	2.26201E-13
1460.2	2.17432E-13
1461.2	2.20827E-13
1462.4	2.27202E-13
1463.6	2.11542E-13
1464.8	2.20208E-13
1466	2.38185E-13
1467.2	2.28458E-13
1468.4	2.36108E-13
1469.6	2.47174E-13
1470.8	2.37494E-13
1472	2.21995E-13
1473	2.28689E-13
1474.2	2.406E-13
1475.4	2.31844E-13
1476.6	2.37193E-13
1477.8	2.3927E-13
1479	2.23949E-13
1480.2	2.34437E-13
1481.4	2.49002E-13
1482.6	2.27433E-13
1483.8	2.33069E-13
1484.8	2.49938E-13
1486	2.42668E-13
1487.2	2.61188E-13
1488.4	2.42879E-13
1489.6	2.5315E-13
1490.8	2.33594E-13
1492	2.36068E-13
1493.2	2.39092E-13
1494.4	2.51378E-13
1495.6	2.50875E-13
1496.6	2.46098E-13
1497.8	2.51244E-13
1499	2.52694E-13
1500.2	2.58678E-13
1501.4	2.58394E-13
1502.6	2.59874E-13
1503.8	2.33027E-13
1505	2.36171E-13
1506.2	2.30044E-13
1507.4	2.33879E-13
1508.4	2.27239E-13
1509.6	2.225E-13
1510.8	2.32291E-13
1512	2.40191E-13
1513.2	2.22476E-13
1514.4	2.04084E-13
1515.6	2.05868E-13
1516.8	2.04175E-13
1518	2.24512E-13
1519	2.49686E-13
1520.2	2.35365E-13
1521.4	2.30582E-13
1522.6	2.36714E-13
1523.8	2.43356E-13
1525	2.67837E-13
1526.2	2.41869E-13
1527.4	2.28503E-13
1528.6	2.52428E-13
1529.8	2.6713E-13
1530.8	2.51101E-13
1532	2.44484E-13
1533.2	2.39183E-13
1534.4	2.52936E-13
1535.6	2.34533E-13
1536.8	2.34533E-13
1538	2.34533E-13
1539.2	2.34533E-13
1540.4	2.34533E-13
1541.6	2.34533E-13
1542.6	2.34533E-13
1543.8	2.34533E-13
1545	2.34533E-13
1546.2	2.59912E-13
1547.4	3.06904E-13
1548.6	3.26996E-13
1549.8	3.26712E-13
1551	3.06341E-13
1552.2	2.84038E-13
1553.4	2.34958E-13
1554.4	2.34533E-13
1555.6	2.34533E-13
1556.8	2.34533E-13
1558	2.34533E-13
1559.2	2.34533E-13
1560.4	2.34533E-13
1561.6	2.34533E-13
1562.8	2.34533E-13
1564	2.34533E-13
1565.2	2.57414E-13
1566.2	2.61862E-13
1567.4	2.58558E-13
1568.6	2.48018E-13
1569.8	2.492E-13
1571	2.4357E-13
1572.2	2.24469E-13
1573.4	2.39439E-13
1574.6	2.32618E-13
1575.8	2.44493E-13
1577	2.51556E-13
1578	2.619E-13
1579.2	2.55462E-13
1580.4	2.69733E-13
1581.6	2.56324E-13
1582.8	2.45647E-13
1584	2.46058E-13
1585.2	2.48185E-13
1586.4	2.53561E-13
1587.6	2.37924E-13
1588.8	2.43511E-13
1589.8	2.39869E-13
1591	2.38558E-13
1592.2	2.39973E-13
1593.4	2.39157E-13
1594.6	2.51112E-13
1595.8	2.52078E-13
1597	2.43988E-13
1598.2	2.31719E-13
1599.4	2.39002E-13
1600.6	2.40591E-13
1601.6	2.24523E-13
1602.8	2.45586E-13
1604	2.45346E-13
1605.2	2.33682E-13
1606.4	2.27758E-13
1607.6	2.37579E-13
1608.8	2.60586E-13
1610	2.40433E-13
1611.2	2.29261E-13
1612.4	2.23221E-13
1613.4	2.28503E-13
1614.6	2.44543E-13
1615.8	2.34458E-13
1617	2.142E-13
1618.2	2.18083E-13
1619.4	2.38478E-13
1620.6	2.5197E-13
1621.8	2.45574E-13
1623	2.34603E-13
1624	2.38469E-13
1625.2	2.31383E-13
1626.4	2.29195E-13
1627.6	2.35788E-13
1628.8	2.22014E-13
1630	2.2561E-13
1631.2	2.34487E-13
1632.4	2.38349E-13
1633.6	2.45605E-13
1634.8	2.59618E-13
1635.8	2.64143E-13
1637	2.63906E-13
1638.2	3.17628E-13
1639.4	3.3205E-13
1640.6	3.47248E-13
1641.8	3.44308E-13
1643	3.06568E-13
1644.2	2.70438E-13
1645.4	2.41538E-13
1646.6	2.37703E-13
1647.6	2.38171E-13
1648.8	2.42438E-13
1650	2.14069E-13
1651.2	2.17338E-13
1652.4	2.43314E-13
1653.6	2.3497E-13
1654.8	2.42922E-13
1656	2.60184E-13
1657.2	2.73469E-13
1658.4	2.74458E-13
1659.4	2.65852E-13
1660.6	2.52351E-13
1661.8	2.48204E-13
1663	2.46878E-13
1664.2	2.37123E-13
1665.4	2.44392E-13
1666.6	2.4057E-13
1667.8	2.32382E-13
1669	2.32391E-13
1670.2	2.19617E-13
1671.2	2.26473E-13
1672.4	2.37087E-13
1673.6	2.40337E-13
1674.8	2.43316E-13
1676	2.34614E-13
1677.2	2.34366E-13
1678.4	2.3791E-13
1679.6	2.19177E-13
1680.8	2.24399E-13
1682	2.34055E-13
1683	2.31896E-13
1684.2	2.27536E-13
1685.4	2.2112E-13
1686.6	2.13395E-13
1687.8	2.27815E-13
1689	2.38542E-13
1690.2	2.29318E-13
1691.4	2.32924E-13
1692.6	2.39545E-13
1693.8	2.43629E-13
1694.8	2.54902E-13
1696	2.41256E-13
1697.2	2.26685E-13
1698.4	2.34552E-13
1699.6	2.41211E-13
1700.8	2.35339E-13
1702	2.39679E-13
1703.2	2.24068E-13
1704.4	2.23025E-13
1705.6	2.29652E-13
1706.6	2.3018E-13
1707.8	2.29216E-13
1709	2.17733E-13
1710.2	2.2055E-13
1711.4	2.33544E-13
1712.6	2.38678E-13
1713.8	2.34381E-13
1715	2.39916E-13
1716.2	2.41446E-13
1717.4	2.32285E-13
1718.4	2.4377E-13
1719.6	2.54973E-13
1720.8	2.46961E-13
1722	2.36178E-13
1723.2	2.2489E-13
1724.4	2.26552E-13
1725.6	2.37153E-13
1726.8	2.33625E-13
1728	2.32749E-13
1729	2.36787E-13
1730.2	2.30358E-13
1731.4	2.30988E-13
1732.6	2.22817E-13
1733.8	2.21145E-13
1735	2.27041E-13
1736.2	2.38488E-13
1737.4	2.38718E-13
1738.6	2.33941E-13
1739.8	2.39945E-13
1740.8	2.35574E-13
1742	2.26946E-13
1743.2	2.26299E-13
1744.4	2.31174E-13
1745.6	2.33999E-13
1746.8	2.44009E-13
1748	2.52245E-13
1749.2	2.45365E-13
1750.4	2.43521E-13
1751.6	2.43986E-13
1752.6	2.37315E-13
1753.8	2.45466E-13
1755	2.49451E-13
1756.2	2.46512E-13
1757.4	2.49752E-13
1758.6	2.48011E-13
1759.8	2.35165E-13
1761	2.2708E-13
1762.2	2.42546E-13
1763.4	2.51399E-13
1764.4	2.47515E-13
1765.6	2.38652E-13
1766.8	2.46209E-13
1768	2.47954E-13
1769.2	2.42712E-13
1770.4	2.41136E-13
1771.6	2.3686E-13
1772.8	2.41209E-13
1774	2.46531E-13
1775.2	2.49059E-13
1776.2	2.5013E-13
1777.4	2.47221E-13
1778.6	2.42146E-13
1779.8	2.41559E-13
1781	2.35447E-13
1782.2	2.42858E-13
1783.4	2.44501E-13
1784.6	2.49324E-13
1785.8	2.50267E-13
1787	2.4747E-13
1788	2.3374E-13
1789.2	2.2199E-13
1790.4	1.9968E-13
1791.6	1.69646E-13
1792.8	1.58035E-13
1794	1.75524E-13
1795.2	1.98151E-13
1796.4	2.14926E-13
1797.6	2.27957E-13
1798.8	2.35607E-13
1799.8	2.35135E-13
1801	2.42301E-13
1802.2	2.43178E-13
1803.4	2.42055E-13
1804.6	2.37635E-13
1805.8	2.45981E-13
1807	2.47666E-13
1808.2	2.51354E-13
1809.4	2.47858E-13
1810.6	2.46E-13
1811.6	2.3833E-13
1812.8	2.34609E-13
1814	2.35492E-13
1815.2	2.40647E-13
1816.4	2.41559E-13
1817.6	2.5209E-13
1818.8	2.47095E-13
1820	2.42423E-13
1821.2	2.35175E-13
1822.4	2.34701E-13
1823.4	2.36136E-13
1824.6	2.39919E-13
1825.8	2.41343E-13
1827	2.44291E-13
1828.2	2.43246E-13
1829.4	2.37593E-13
1830.6	2.30267E-13
1831.8	2.29614E-13
1833	2.23878E-13
1834	2.22554E-13
1835.2	2.23771E-13
1836.4	2.27628E-13
1837.6	2.27173E-13
1838.8	2.27746E-13
1840	2.29439E-13
1841.2	2.26384E-13
1842.4	2.30556E-13
1843.6	2.32452E-13
1844.8	2.26927E-13
1845.8	2.27778E-13
1847	2.294E-13
1848.2	2.32712E-13
1849.4	2.28964E-13
1850.6	2.35981E-13
1851.8	2.3971E-13
1853	2.43791E-13
1854.2	2.4272E-13
1855.4	2.42665E-13
1856.6	2.40642E-13
1857.6	2.44458E-13
1858.8	2.45985E-13
1860	2.45476E-13
1861.2	2.4287E-13
1862.4	2.45593E-13
1863.6	2.39174E-13
1864.8	2.41216E-13
1866	2.35433E-13
1867.2	2.28541E-13
1868.4	2.2009E-13
1869.4	2.27147E-13
1870.6	2.24997E-13
1871.8	2.30943E-13
1873	2.29972E-13
1874.2	2.29813E-13
1875.4	2.26232E-13
1876.6	2.27626E-13
1877.8	2.22006E-13
1879	2.21696E-13
1880.2	2.21876E-13
1881.2	2.28436E-13
1882.4	2.27007E-13
1883.6	2.30406E-13
1884.8	2.2432E-13
1886	2.26222E-13
1887.2	2.23915E-13
1888.4	2.28986E-13
1889.6	2.25024E-13
1890.8	2.29186E-13
1892	2.30551E-13
1893	2.34463E-13
1894.2	2.32289E-13
1895.4	2.33125E-13
1896.6	2.32375E-13
1897.8	2.3134E-13
1899	2.27706E-13
1900.2	2.29407E-13
1901.4	2.27294E-13
1902.6	2.26085E-13
1903.8	2.20608E-13
1904.8	2.20521E-13
1906	2.19381E-13
1907.2	2.25813E-13
1908.4	2.26556E-13
1909.6	2.28863E-13
1910.8	2.26069E-13
1912	2.2762E-13
1913.2	2.28256E-13
1914.4	2.29965E-13
1915.6	2.29402E-13
1916.6	2.33047E-13
1917.8	2.28024E-13
1919	2.26031E-13
1920.2	2.21205E-13
1921.4	2.22152E-13
1922.6	2.26772E-13
1923.8	2.28574E-13
1925	2.25371E-13
1926.2	2.29124E-13
1927.4	2.34705E-13
1928.4	2.35699E-13
1929.6	2.3619E-13
1930.8	2.33781E-13
1932	2.29935E-13
1933.2	2.30483E-13
1934.4	2.23985E-13
1935.6	2.26216E-13
1936.8	2.20898E-13
1938	2.22353E-13
1939	2.20611E-13
1940.2	2.24401E-13
1941.4	2.22472E-13
1942.6	2.22011E-13
1943.8	2.20558E-13
1945	2.18161E-13
1946.2	2.18825E-13
1947.4	2.18386E-13
1948.6	2.19569E-13
1949.8	2.19838E-13
1950.8	2.20857E-13
1952	2.2477E-13
1953.2	2.25664E-13
1954.4	2.29143E-13
1955.6	2.29738E-13
1956.8	2.31084E-13
1958	2.26354E-13
1959.2	2.27525E-13
1960.4	2.28042E-13
1961.6	2.2754E-13
1962.6	2.26781E-13
1963.8	2.27515E-13
1965	2.26497E-13
1966.2	2.2181E-13
1967.4	2.17787E-13
1968.6	2.15817E-13
1969.8	2.17744E-13
1971	2.17469E-13
1972.2	2.14111E-13
1973.4	2.14761E-13
1974.4	2.15325E-13
1975.6	2.18564E-13
1976.8	2.19512E-13
1978	2.21824E-13
1979.2	2.20987E-13
1980.4	2.21829E-13
1981.6	2.22799E-13
1982.8	2.2814E-13
2000.4	2.14746E-13
2002.2	2.14473E-13
2004.2	2.11104E-13
2006	2.11329E-13
2009.8	2.10716E-13
2011.6	2.01549E-13
2013.6	1.98459E-13
2015.4	2.02498E-13
2017.2	2.03402E-13
2019.2	2.08286E-13
2021	2.07211E-13
2022.8	1.99661E-13
2024.8	1.96366E-13
2026.6	1.96135E-13
2028.4	2.05568E-13
2030.4	1.9825E-13
2032.2	1.92923E-13
2034	1.97002E-13
2036	2.00846E-13
2037.8	2.06827E-13
2039.6	2.15161E-13
2041.6	2.13804E-13
2043.4	2.12061E-13
2045.4	2.20038E-13
2047.2	2.19887E-13
2049	2.18063E-13
2051	2.28684E-13
2052.8	2.32729E-13
2054.6	2.24901E-13
2056.6	2.20148E-13
2058.4	2.22237E-13
2060.2	2.30199E-13
2062.2	2.38706E-13
2064	2.38434E-13
2065.8	2.32881E-13
2067.8	2.26207E-13
2069.6	2.2449E-13
2071.4	2.19446E-13
2073.4	2.25153E-13
2075.2	2.24806E-13
2077	2.16767E-13
2079	2.08821E-13
2080.8	2.0578E-13
2082.6	2.10234E-13
2084.6	2.03151E-13
2086.4	1.9415E-13
2088.4	1.90411E-13
2090.2	1.81834E-13
2092	1.81697E-13
2094	1.97889E-13
2095.8	2.11229E-13
2097.6	2.08005E-13
2099.6	2.0276E-13
2101.4	2.03253E-13
2103.2	2.08088E-13
2105.2	2.21737E-13
2107	2.29486E-13
2108.8	2.40081E-13
2110.8	2.5139E-13
2112.6	2.57945E-13
2114.4	2.53995E-13
2116.4	2.57797E-13
2118.2	2.65802E-13
2120	2.75107E-13
2122	2.75823E-13
2123.8	2.76869E-13
2125.6	2.87995E-13
2127.6	2.89026E-13
2129.4	2.92778E-13
2131.4	2.97372E-13
2133.2	2.87743E-13
2135	2.79933E-13
2137	2.79858E-13
2138.8	2.78824E-13
2140.6	2.8216E-13
2142.6	2.79968E-13
2144.4	2.7143E-13
2146.2	2.67896E-13
2148.2	2.69545E-13
2150	2.68006E-13
2151.8	2.63432E-13
2153.8	2.59505E-13
2155.6	2.60715E-13
2157.4	2.70577E-13
2159.4	2.80323E-13
2161.2	2.75213E-13
2163	2.70147E-13
2165	2.66674E-13
2166.8	2.70835E-13
2168.6	2.71972E-13
2170.6	2.73173E-13
2172.4	2.75516E-13
2174.4	2.69717E-13
2176.2	2.66061E-13
2178	2.64456E-13
2180	2.60485E-13
2181.8	2.61018E-13
2183.6	2.58462E-13
2185.6	2.58568E-13
2187.4	2.5552E-13
2189.2	2.53018E-13
2191.2	2.49928E-13
2193	2.52257E-13
2194.8	2.48511E-13
2196.8	2.40313E-13
2198.6	2.27203E-13
2200.4	2.3352E-13
2202.4	2.7705E-13
2204.2	1.79393E-13
2206	4.65267E-13
2208	4.4117E-13
2209.8	1.84212E-13
2211.8	3.18542E-13
2213.6	3.97325E-13
2215.4	2.10072E-13
2217.4	1.60697E-13
2219.2	3.02461E-13
2221	3.74767E-13
2223	2.77642E-13
2224.8	3.20161E-13
2226.6	2.98942E-13
2228.6	2.75283E-13
2230.4	3.95154E-13
2232.2	2.42658E-13
2234.2	3.75333E-13
2236	4.54732E-13
2237.8	3.78756E-13
2239.8	2.47557E-13
2241.6	3.19068E-13
2243.4	3.45908E-13
2245.4	3.67584E-13
2247.2	3.49701E-13
2249	3.10196E-13
2251	4.40624E-13
2252.8	4.94457E-13
2254.8	5.88353E-13
2256.6	4.57962E-13
2258.4	4.10208E-13
2260.4	6.45569E-13
2262.2	6.11892E-13
2264	4.68977E-13
2266	3.99997E-13
2267.8	4.76771E-13
2269.6	5.30907E-13
2271.6	4.88329E-13
2273.4	3.10638E-13
2275.2	4.03714E-13
2277.2	5.57373E-13
2279	4.71254E-13
2280.8	4.26585E-13
2282.8	4.79678E-13
2284.6	2.38377E-13
2286.4	3.53749E-13
2288.4	4.70566E-13
2290.2	3.18439E-13
2292	3.11611E-13
2294	4.33037E-13
2295.8	4.36217E-13
2297.8	4.24379E-13
2299.6	5.64561E-13
2301.4	6.19009E-13
2303.4	5.15136E-13
2305.2	3.75652E-13
2307	3.29036E-13
2309	2.68025E-13
2310.8	3.80753E-13
2312.6	2.99522E-13
2314.6	3.58296E-13
2316.4	4.17471E-13
2318.2	3.97156E-13
2320.2	5.05354E-13
2322	4.01454E-13
2323.8	3.64283E-13
2325.8	4.71637E-13
2327.6	6.27881E-13
2329.4	6.24103E-13
2331.4	6.07545E-13
2333.2	7.24806E-13
2335	6.12467E-13
2337	5.53242E-13
2338.8	7.51631E-13
2340.8	8.12663E-13
2342.6	7.90997E-13
2344.4	8.86098E-13
2346.4	8.88575E-13
2348.2	7.5149E-13
2350	8.06681E-13
2352	7.75407E-13
2353.8	5.33597E-13
2355.6	6.00233E-13
2357.6	6.52096E-13
2359.4	7.85304E-13
2361.2	9.57539E-13
2363.2	8.50208E-13
2365	8.65307E-13
2366.8	8.43041E-13
2368.8	8.75845E-13
2370.6	7.84512E-13
2372.4	6.46224E-13
2374.4	5.98301E-13
2376.2	6.27707E-13
2378	8.96731E-13
2380	1.09787E-12
2381.8	1.22177E-12
2383.8	1.18279E-12
2385.6	1.15624E-12
2387.4	8.62795E-13
2389.4	7.34432E-13
2391.2	7.01032E-13
2393	8.58345E-13
2395	1.01161E-12
2396.8	9.3674E-13
2398.6	9.70406E-13
2400.6	9.80869E-13
2402.4	9.58951E-13
2404.2	1.01015E-12
2406.2	9.73789E-13
2408	1.08924E-12
2409.8	1.28171E-12
2411.8	1.01723E-12
2413.6	9.24745E-13
2415.4	7.67012E-13
2417.4	4.77554E-13
2419.2	5.03085E-13
2421	5.90914E-13
2423	6.16711E-13
2424.8	6.41584E-13
2426.8	6.93964E-13
2428.6	7.15839E-13
2430.4	7.59418E-13
2432.4	7.4181E-13
2434.2	6.78215E-13
2436	8.03046E-13
2438	7.4138E-13
2439.8	7.58957E-13
2441.6	6.98405E-13
2443.6	6.20764E-13
2445.4	7.26537E-13
2447.2	7.86549E-13
2449.2	7.84719E-13
2451	7.08088E-13
2452.8	6.72369E-13
2454.8	6.57876E-13
2456.6	7.11483E-13
2458.4	7.3224E-13
2460.4	7.43619E-13
2462.2	7.71375E-13
2464	7.64585E-13
2466	7.94547E-13
2467.8	8.46808E-13
2469.8	7.87177E-13
2471.6	8.10107E-13
2473.4	7.17996E-13
2475.4	7.86185E-13
2477.2	8.39273E-13
2479	9.0139E-13
2481	1.01451E-12
2482.8	8.65671E-13
2484.6	7.47646E-13
2486.6	8.0369E-13
2488.4	8.02139E-13
2490.2	7.87966E-13
2492.2	9.53251E-13
2494	8.13107E-13
2495.8	6.74455E-13
2497.8	7.30701E-13
2499.6	6.58327E-13
2501.4	6.73678E-13
2503.4	6.51875E-13
2505.2	8.31578E-13
2507.2	9.35267E-13
2509	8.57203E-13
2510.8	7.14514E-13
2512.8	7.61255E-13
2514.6	8.44884E-13
2516.4	8.82739E-13
2518.4	7.80854E-13
2520.2	8.32729E-13
2522	9.27823E-13
2524	1.02629E-12
2525.8	1.14384E-12
2527.6	1.09085E-12
2529.6	1.18708E-12
2531.4	1.19641E-12
2533.2	1.05318E-12
2535.2	9.63343E-13
2537	1.15033E-12
2538.8	1.22239E-12
2540.8	1.14052E-12
2542.6	9.95866E-13
2544.4	9.65331E-13
2546.4	9.75227E-13
2548.2	1.03255E-12
2550.2	1.04252E-12
2552	9.42076E-13
2553.8	7.33137E-13
2555.8	6.80261E-13
2557.6	7.07477E-13
2559.4	7.30095E-13
2561.4	7.6661E-13
2563.2	7.10734E-13
2565	7.82637E-13
2567	7.63008E-13
2568.8	7.13509E-13
2570.6	7.83509E-13
2572.6	8.96418E-13
2574.4	8.39289E-13
2576.2	7.52482E-13
2578.2	7.10078E-13
2580	6.64077E-13
2581.8	7.41443E-13
2583.8	9.24374E-13
2585.6	1.00427E-12
2587.4	8.89059E-13
2589.4	7.9264E-13
2591.2	7.84451E-13
2593.2	8.2501E-13
2595	9.00781E-13
2596.8	9.81233E-13
2598.8	1.05136E-12
2600.6	1.06819E-12
2602.4	9.37231E-13
2604.4	9.63105E-13
2606.2	1.10507E-12
2608	1.14701E-12
2610	1.23591E-12
2611.8	1.24111E-12
2613.6	1.07977E-12
2615.6	1.29567E-12
2617.4	1.0826E-12
2619.2	1.06562E-12
2621.2	1.08601E-12
2623	1.1352E-12
2624.8	1.14494E-12
2626.8	1.20849E-12
2628.6	1.26647E-12
2630.4	1.27998E-12
2632.4	1.21465E-12
2634.2	8.81277E-13
2636.2	6.71913E-13
2638	6.53034E-13
2639.8	6.60515E-13
