	915 s
1161.6	1.73645E-12
1162.8	1.20915E-12
1164	8.44151E-13
1165.2	7.75691E-13
1166.4	8.72721E-13
1167.6	8.02089E-13
1168.8	8.66728E-13
1169.8	8.79992E-13
1171	1.15986E-12
1172.2	1.90373E-12
1173.4	2.7591E-12
1174.6	3.07587E-12
1175.8	3.09707E-12
1177	2.31156E-12
1178.2	1.55767E-12
1179.4	1.14995E-12
1180.6	9.32966E-13
1181.6	8.13958E-13
1182.8	7.39976E-13
1184	8.03663E-13
1185.2	7.45252E-13
1186.4	6.92197E-13
1187.6	8.20243E-13
1188.8	7.91459E-13
1190	7.5104E-13
1191.2	7.92464E-13
1192.4	7.92464E-13
1193.4	7.92464E-13
1194.6	7.92464E-13
1195.8	7.92464E-13
1197	7.92464E-13
1198.2	7.92464E-13
1199.4	7.92464E-13
1200.91	7.92464E-13
1202.61	7.92464E-13
1204.41	7.90027E-13
1206.11	4.63207E-12
1207.91	7.90027E-13
1209.61	7.90027E-13
1211.41	7.90027E-13
1213.11	2.03251E-12
1214.91	2.55391E-11
1216.61	2.82942E-11
1218.41	3.29721E-12
1220.11	7.92464E-13
1221.91	7.92464E-13
1223.61	7.92464E-13
1225.41	7.92464E-13
1227.11	7.92464E-13
1228.91	7.92464E-13
1231.2	8.26056E-13
1232.4	8.46111E-13
1233.6	8.63454E-13
1234.8	8.37452E-13
1236	9.90826E-13
1237.2	1.09327E-12
1238.4	1.02041E-12
1239.4	1.0553E-12
1240.6	1.07854E-12
1241.8	1.05478E-12
1243	9.69098E-13
1244.2	1.0225E-12
1245.4	1.04707E-12
1246.6	1.06133E-12
1247.8	1.09743E-12
1249	9.72368E-13
1250.2	9.30851E-13
1251.2	8.98068E-13
1252.4	8.60985E-13
1253.6	8.5695E-13
1254.8	8.34378E-13
1256	9.58114E-13
1257.2	8.89627E-13
1258.4	8.11231E-13
1259.6	8.18511E-13
1260.8	8.75906E-13
1262	1.00474E-12
1263	9.56511E-13
1264.2	9.51038E-13
1265.4	8.87481E-13
1266.6	9.15911E-13
1267.8	9.97428E-13
1269	9.57508E-13
1270.2	9.29509E-13
1271.4	8.69155E-13
1272.6	8.80023E-13
1273.8	9.9483E-13
1274.8	9.71931E-13
1276	8.8081E-13
1277.2	9.30156E-13
1278.4	8.86275E-13
1279.6	9.95848E-13
1280.8	8.85634E-13
1282	9.4214E-13
1283.2	9.27962E-13
1284.4	9.21744E-13
1285.6	9.86067E-13
1286.6	9.97643E-13
1287.8	1.07223E-12
1289	9.83986E-13
1290.2	1.15591E-12
1291.4	1.01169E-12
1292.6	1.05317E-12
1293.8	1.12035E-12
1295	1.22625E-12
1296.2	1.33992E-12
1297.4	1.44227E-12
1298.4	1.38903E-12
1299.6	1.2314E-12
1300.8	1.31203E-12
1302	1.30263E-12
1303.2	1.37302E-12
1304.4	1.17322E-12
1305.6	1.04302E-12
1306.8	1.06635E-12
1308	9.96783E-13
1309.2	8.84097E-13
1310.2	1.01125E-12
1311.4	1.12665E-12
1312.6	9.962E-13
1313.8	9.84575E-13
1315	9.64903E-13
1316.2	9.79127E-13
1317.4	9.71785E-13
1318.6	8.82538E-13
1319.8	1.00136E-12
1320.8	8.99055E-13
1322	9.25366E-13
1323.2	9.95248E-13
1324.4	1.01016E-12
1325.6	1.00584E-12
1326.8	9.94406E-13
1328	8.89017E-13
1329.2	1.0226E-12
1330.4	1.0124E-12
1331.6	1.08929E-12
1332.6	1.44862E-12
1333.8	1.68562E-12
1335	1.84169E-12
1336.2	1.82309E-12
1337.4	1.65409E-12
1338.6	1.30696E-12
1339.8	1.05548E-12
1341	8.60323E-13
1342.2	9.87052E-13
1343.4	1.02459E-12
1344.4	9.29882E-13
1345.6	9.95683E-13
1346.8	9.09488E-13
1348	9.64333E-13
1349.2	8.85614E-13
1350.4	8.16107E-13
1351.6	8.84235E-13
1352.8	9.07407E-13
1354	9.6083E-13
1355.2	1.02169E-12
1356.2	9.59471E-13
1357.4	8.76231E-13
1358.6	8.74614E-13
1359.8	8.9233E-13
1361	9.0612E-13
1362.2	8.76989E-13
1363.4	9.26586E-13
1364.6	9.76762E-13
1365.8	9.98538E-13
1367	9.58233E-13
1368	9.12639E-13
1369.2	9.39643E-13
1370.4	8.62912E-13
1371.6	9.19761E-13
1372.8	1.05944E-12
1374	9.56749E-13
1375.2	8.84513E-13
1376.4	8.12644E-13
1377.6	9.2043E-13
1378.8	9.43032E-13
1379.8	8.49033E-13
1381	9.25008E-13
1382.2	1.0014E-12
1383.4	8.48548E-13
1384.6	8.75507E-13
1385.8	9.07041E-13
1387	9.0442E-13
1388.2	9.99665E-13
1389.4	1.09032E-12
1390.6	1.29622E-12
1391.6	1.68247E-12
1392.8	2.07925E-12
1394	2.13612E-12
1395.2	1.9226E-12
1396.4	1.46566E-12
1397.6	1.18077E-12
1398.8	1.22261E-12
1400	1.3825E-12
1401.2	1.67265E-12
1402.4	1.68216E-12
1403.4	1.63947E-12
1404.6	1.59441E-12
1405.8	1.20439E-12
1407	1.01913E-12
1408.2	9.49067E-13
1409.4	1.02941E-12
1410.6	8.81936E-13
1411.8	8.53953E-13
1413	9.29326E-13
1414	9.51307E-13
1415.2	9.44754E-13
1416.4	9.84797E-13
1417.6	9.75307E-13
1418.8	9.72225E-13
1420	8.96415E-13
1421.2	8.84563E-13
1422.4	9.80692E-13
1423.6	9.36928E-13
1424.8	9.5015E-13
1425.8	9.32308E-13
1427	8.78788E-13
1428.2	9.03717E-13
1429.4	9.19502E-13
1430.6	9.55843E-13
1431.8	9.23207E-13
1433	1.01248E-12
1434.2	9.06365E-13
1435.4	8.70346E-13
1436.6	8.87876E-13
1437.6	8.87618E-13
1438.8	8.82297E-13
1440	8.88636E-13
1441.2	8.53384E-13
1442.4	8.93587E-13
1443.6	9.21962E-13
1444.8	9.60769E-13
1446	9.30106E-13
1447.2	9.35174E-13
1448.4	9.22613E-13
1449.4	9.29269E-13
1450.6	1.00981E-12
1451.8	9.41171E-13
1453	8.70299E-13
1454.2	8.72508E-13
1455.4	9.37174E-13
1456.6	9.38256E-13
1457.8	1.00571E-12
1459	9.62709E-13
1460.2	9.25386E-13
1461.2	9.39835E-13
1462.4	9.66968E-13
1463.6	9.00321E-13
1464.8	9.372E-13
1466	1.01371E-12
1467.2	9.72313E-13
1468.4	1.00487E-12
1469.6	1.05197E-12
1470.8	1.01077E-12
1472	9.44806E-13
1473	9.73295E-13
1474.2	1.02399E-12
1475.4	9.86722E-13
1476.6	1.00949E-12
1477.8	1.01833E-12
1479	9.53122E-13
1480.2	9.97761E-13
1481.4	1.05975E-12
1482.6	9.6795E-13
1483.8	9.91936E-13
1484.8	1.06373E-12
1486	1.03279E-12
1487.2	1.11161E-12
1488.4	1.03369E-12
1489.6	1.0774E-12
1490.8	9.94172E-13
1492	1.0047E-12
1493.2	1.01757E-12
1494.4	1.06986E-12
1495.6	1.06772E-12
1496.6	1.04739E-12
1497.8	1.06929E-12
1499	1.07546E-12
1500.2	1.10093E-12
1501.4	1.09972E-12
1502.6	1.10602E-12
1503.8	9.91758E-13
1505	1.00514E-12
1506.2	9.79063E-13
1507.4	9.95383E-13
1508.4	9.67127E-13
1509.6	9.46954E-13
1510.8	9.88625E-13
1512	1.02225E-12
1513.2	9.46853E-13
1514.4	8.68577E-13
1515.6	8.76169E-13
1516.8	8.68967E-13
1518	9.5552E-13
1519	1.06266E-12
1520.2	1.00171E-12
1521.4	9.81354E-13
1522.6	1.00745E-12
1523.8	1.03572E-12
1525	1.13991E-12
1526.2	1.02939E-12
1527.4	9.72506E-13
1528.6	1.07433E-12
1529.8	1.1369E-12
1530.8	1.06868E-12
1532	1.04052E-12
1533.2	1.01796E-12
1534.4	1.07649E-12
1535.6	9.9817E-13
1536.8	9.9817E-13
1538	9.9817E-13
1539.2	9.9817E-13
1540.4	9.9817E-13
1541.6	9.9817E-13
1542.6	9.9817E-13
1543.8	9.9817E-13
1545	9.9817E-13
1546.2	1.10618E-12
1547.4	1.30618E-12
1548.6	1.39169E-12
1549.8	1.39048E-12
1551	1.30378E-12
1552.2	1.20886E-12
1553.4	9.99978E-13
1554.4	9.9817E-13
1555.6	9.9817E-13
1556.8	9.9817E-13
1558	9.9817E-13
1559.2	9.9817E-13
1560.4	9.9817E-13
1561.6	9.9817E-13
1562.8	9.9817E-13
1564	9.9817E-13
1565.2	1.09555E-12
1566.2	1.11448E-12
1567.4	1.10042E-12
1568.6	1.05556E-12
1569.8	1.06059E-12
1571	1.03663E-12
1572.2	9.55338E-13
1573.4	1.01905E-12
1574.6	9.9002E-13
1575.8	1.04056E-12
1577	1.07062E-12
1578	1.11464E-12
1579.2	1.08724E-12
1580.4	1.14798E-12
1581.6	1.09091E-12
1582.8	1.04547E-12
1584	1.04722E-12
1585.2	1.05627E-12
1586.4	1.07915E-12
1587.6	1.0126E-12
1588.8	1.03638E-12
1589.8	1.02088E-12
1591	1.0153E-12
1592.2	1.02132E-12
1593.4	1.01785E-12
1594.6	1.06873E-12
1595.8	1.07284E-12
1597	1.03841E-12
1598.2	9.86193E-13
1599.4	1.01719E-12
1600.6	1.02395E-12
1601.6	9.55565E-13
1602.8	1.04521E-12
1604	1.04419E-12
1605.2	9.94545E-13
1606.4	9.69333E-13
1607.6	1.01113E-12
1608.8	1.10905E-12
1610	1.02328E-12
1611.2	9.7573E-13
1612.4	9.50026E-13
1613.4	9.72503E-13
1614.6	1.04077E-12
1615.8	9.97848E-13
1617	9.11633E-13
1618.2	9.28159E-13
1619.4	1.01496E-12
1620.6	1.07238E-12
1621.8	1.04516E-12
1623	9.98468E-13
1624	1.01492E-12
1625.2	9.84764E-13
1626.4	9.75449E-13
1627.6	1.00351E-12
1628.8	9.44887E-13
1630	9.60191E-13
1631.2	9.97974E-13
1632.4	1.01441E-12
1633.6	1.04529E-12
1634.8	1.10493E-12
1635.8	1.12419E-12
1637	1.12318E-12
1638.2	1.35182E-12
1639.4	1.4132E-12
1640.6	1.47788E-12
1641.8	1.46537E-12
1643	1.30475E-12
1644.2	1.15098E-12
1645.4	1.02798E-12
1646.6	1.01166E-12
1647.6	1.01365E-12
1648.8	1.03181E-12
1650	9.11072E-13
1651.2	9.24988E-13
1652.4	1.03554E-12
1653.6	1.00003E-12
1654.8	1.03387E-12
1656	1.10734E-12
1657.2	1.16388E-12
1658.4	1.16809E-12
1659.4	1.13146E-12
1660.6	1.074E-12
1661.8	1.05635E-12
1663	1.05071E-12
1664.2	1.00919E-12
1665.4	1.04013E-12
1666.6	1.02386E-12
1667.8	9.89013E-13
1669	9.89052E-13
1670.2	9.34684E-13
1671.2	9.63865E-13
1672.4	1.00904E-12
1673.6	1.02287E-12
1674.8	1.03555E-12
1676	9.98513E-13
1677.2	9.97458E-13
1678.4	1.01254E-12
1679.6	9.32813E-13
1680.8	9.55038E-13
1682	9.96133E-13
1683	9.86946E-13
1684.2	9.6839E-13
1685.4	9.41081E-13
1686.6	9.08205E-13
1687.8	9.69576E-13
1689	1.01523E-12
1690.2	9.75972E-13
1691.4	9.91321E-13
1692.6	1.0195E-12
1693.8	1.03688E-12
1694.8	1.08486E-12
1696	1.02678E-12
1697.2	9.64768E-13
1698.4	9.98248E-13
1699.6	1.02659E-12
1700.8	1.0016E-12
1702	1.02007E-12
1703.2	9.5363E-13
1704.4	9.49189E-13
1705.6	9.77394E-13
1706.6	9.7964E-13
1707.8	9.75538E-13
1709	9.26667E-13
1710.2	9.38656E-13
1711.4	9.93959E-13
1712.6	1.01581E-12
1713.8	9.9752E-13
1715	1.02108E-12
1716.2	1.02759E-12
1717.4	9.88601E-13
1718.4	1.03748E-12
1719.6	1.08516E-12
1720.8	1.05106E-12
1722	1.00517E-12
1723.2	9.57128E-13
1724.4	9.642E-13
1725.6	1.00932E-12
1726.8	9.94302E-13
1728	9.90575E-13
1729	1.00776E-12
1730.2	9.80398E-13
1731.4	9.83083E-13
1732.6	9.48304E-13
1733.8	9.41191E-13
1735	9.66282E-13
1736.2	1.015E-12
1737.4	1.01598E-12
1738.6	9.95647E-13
1739.8	1.0212E-12
1740.8	1.0026E-12
1742	9.65879E-13
1743.2	9.63125E-13
1744.4	9.83873E-13
1745.6	9.95894E-13
1746.8	1.0385E-12
1748	1.07355E-12
1749.2	1.04427E-12
1750.4	1.03642E-12
1751.6	1.0384E-12
1752.6	1.01001E-12
1753.8	1.0447E-12
1755	1.06166E-12
1756.2	1.04915E-12
1757.4	1.06294E-12
1758.6	1.05553E-12
1759.8	1.00086E-12
1761	9.66449E-13
1762.2	1.03227E-12
1763.4	1.06995E-12
1764.4	1.05342E-12
1765.6	1.0157E-12
1766.8	1.04786E-12
1768	1.05529E-12
1769.2	1.03298E-12
1770.4	1.02627E-12
1771.6	1.00807E-12
1772.8	1.02658E-12
1774	1.04923E-12
1775.2	1.05999E-12
1776.2	1.06455E-12
1777.4	1.05217E-12
1778.6	1.03057E-12
1779.8	1.02807E-12
1781	1.00206E-12
1782.2	1.0336E-12
1783.4	1.04059E-12
1784.6	1.06112E-12
1785.8	1.06513E-12
1787	1.05323E-12
1788	9.94795E-13
1789.2	9.44784E-13
1790.4	8.49836E-13
1791.6	7.22012E-13
1792.8	6.72594E-13
1794	7.47026E-13
1795.2	8.43326E-13
1796.4	9.14723E-13
1797.6	9.70181E-13
1798.8	1.00274E-12
1799.8	1.00073E-12
1801	1.03123E-12
1802.2	1.03496E-12
1803.4	1.03018E-12
1804.6	1.01137E-12
1805.8	1.04689E-12
1807	1.05406E-12
1808.2	1.06976E-12
1809.4	1.05488E-12
1810.6	1.04697E-12
1811.6	1.01433E-12
1812.8	9.9849E-13
1814	1.00225E-12
1815.2	1.02419E-12
1816.4	1.02807E-12
1817.6	1.07289E-12
1818.8	1.05163E-12
1820	1.03175E-12
1821.2	1.0009E-12
1822.4	9.98883E-13
1823.4	1.00499E-12
1824.6	1.02109E-12
1825.8	1.02715E-12
1827	1.0397E-12
1828.2	1.03525E-12
1829.4	1.01119E-12
1830.6	9.80013E-13
1831.8	9.77233E-13
1833	9.52822E-13
1834	9.47185E-13
1835.2	9.52366E-13
1836.4	9.68779E-13
1837.6	9.66846E-13
1838.8	9.69283E-13
1840	9.76488E-13
1841.2	9.63487E-13
1842.4	9.81242E-13
1843.6	9.89311E-13
1844.8	9.65798E-13
1845.8	9.69419E-13
1847	9.76322E-13
1848.2	9.90418E-13
1849.4	9.74468E-13
1850.6	1.00433E-12
1851.8	1.0202E-12
1853	1.03757E-12
1854.2	1.03301E-12
1855.4	1.03278E-12
1856.6	1.02417E-12
1857.6	1.04041E-12
1858.8	1.04691E-12
1860	1.04474E-12
1861.2	1.03365E-12
1862.4	1.04524E-12
1863.6	1.01792E-12
1864.8	1.02661E-12
1866	1.002E-12
1867.2	9.72667E-13
1868.4	9.36698E-13
1869.4	9.66732E-13
1870.6	9.57582E-13
1871.8	9.82891E-13
1873	9.78758E-13
1874.2	9.78079E-13
1875.4	9.62841E-13
1876.6	9.68773E-13
1877.8	9.44853E-13
1879	9.43534E-13
1880.2	9.443E-13
1881.2	9.7222E-13
1882.4	9.66139E-13
1883.6	9.80605E-13
1884.8	9.54704E-13
1886	9.62798E-13
1887.2	9.52978E-13
1888.4	9.74559E-13
1889.6	9.577E-13
1890.8	9.7541E-13
1892	9.81221E-13
1893	9.97869E-13
1894.2	9.88616E-13
1895.4	9.92177E-13
1896.6	9.88983E-13
1897.8	9.84579E-13
1899	9.69115E-13
1900.2	9.76354E-13
1901.4	9.67361E-13
1902.6	9.62216E-13
1903.8	9.38903E-13
1904.8	9.38533E-13
1906	9.33681E-13
1907.2	9.61055E-13
1908.4	9.64219E-13
1909.6	9.74037E-13
1910.8	9.62147E-13
1912	9.68748E-13
1913.2	9.71452E-13
1914.4	9.78726E-13
1915.6	9.76333E-13
1916.6	9.91842E-13
1917.8	9.70464E-13
1919	9.61985E-13
1920.2	9.41443E-13
1921.4	9.45473E-13
1922.6	9.65137E-13
1923.8	9.72808E-13
1925	9.59173E-13
1926.2	9.75146E-13
1927.4	9.989E-13
1928.4	1.00313E-12
1929.6	1.00522E-12
1930.8	9.94969E-13
1932	9.78599E-13
1933.2	9.80933E-13
1934.4	9.53278E-13
1935.6	9.62772E-13
1936.8	9.4014E-13
1938	9.4633E-13
1939	9.38918E-13
1940.2	9.55045E-13
1941.4	9.46838E-13
1942.6	9.44873E-13
1943.8	9.3869E-13
1945	9.28488E-13
1946.2	9.31314E-13
1947.4	9.29449E-13
1948.6	9.34481E-13
1949.8	9.35625E-13
1950.8	9.39965E-13
1952	9.56619E-13
1953.2	9.6042E-13
1954.4	9.75227E-13
1955.6	9.7776E-13
1956.8	9.83491E-13
1958	9.6336E-13
1959.2	9.68341E-13
1960.4	9.70542E-13
1961.6	9.68406E-13
1962.6	9.65174E-13
1963.8	9.68298E-13
1965	9.63968E-13
1966.2	9.44021E-13
1967.4	9.26899E-13
1968.6	9.18512E-13
1969.8	9.26714E-13
1971	9.25543E-13
1972.2	9.11254E-13
1973.4	9.14017E-13
1974.4	9.16418E-13
1975.6	9.30206E-13
1976.8	9.34238E-13
1978	9.44079E-13
1979.2	9.40519E-13
1980.4	9.44102E-13
1981.6	9.4823E-13
1982.8	9.70961E-13
2000.4	9.13955E-13
2002.2	9.12792E-13
2004.2	8.98453E-13
2006	8.99412E-13
2009.8	8.96805E-13
2011.6	8.57791E-13
2013.6	8.44639E-13
2015.4	8.61826E-13
2017.2	8.65677E-13
2019.2	8.86463E-13
2021	8.81888E-13
2022.8	8.49755E-13
2024.8	8.35729E-13
2026.6	8.34748E-13
2028.4	8.74895E-13
2030.4	8.43748E-13
2032.2	8.21077E-13
2034	8.38435E-13
2036	8.54795E-13
2037.8	8.80251E-13
2039.6	9.15721E-13
2041.6	9.09944E-13
2043.4	9.02527E-13
2045.4	9.36479E-13
2047.2	9.35833E-13
2049	9.28074E-13
2051	9.73275E-13
2052.8	9.9049E-13
2054.6	9.57173E-13
2056.6	9.36947E-13
2058.4	9.45838E-13
2060.2	9.79724E-13
2062.2	1.01593E-12
2064	1.01477E-12
2065.8	9.91138E-13
2067.8	9.62731E-13
2069.6	9.55425E-13
2071.4	9.33959E-13
2073.4	9.58248E-13
2075.2	9.56769E-13
2077	9.22557E-13
2079	8.88737E-13
2080.8	8.75797E-13
2082.6	8.94754E-13
2084.6	8.64607E-13
2086.4	8.26297E-13
2088.4	8.10385E-13
2090.2	7.73884E-13
2092	7.73298E-13
2094	8.42214E-13
2095.8	8.98985E-13
2097.6	8.85265E-13
2099.6	8.62945E-13
2101.4	8.65043E-13
2103.2	8.85618E-13
2105.2	9.4371E-13
2107	9.76689E-13
2108.8	1.02178E-12
2110.8	1.06991E-12
2112.6	1.09781E-12
2114.4	1.081E-12
2116.4	1.09718E-12
2118.2	1.13125E-12
2120	1.17085E-12
2122	1.1739E-12
2123.8	1.17835E-12
2125.6	1.2257E-12
2127.6	1.23009E-12
2129.4	1.24606E-12
2131.4	1.26561E-12
2133.2	1.22463E-12
2135	1.19139E-12
2137	1.19107E-12
2138.8	1.18667E-12
2140.6	1.20087E-12
2142.6	1.19154E-12
2144.4	1.1552E-12
2146.2	1.14016E-12
2148.2	1.14718E-12
2150	1.14063E-12
2151.8	1.12116E-12
2153.8	1.10445E-12
2155.6	1.1096E-12
2157.4	1.15157E-12
2159.4	1.19305E-12
2161.2	1.1713E-12
2163	1.14974E-12
2165	1.13496E-12
2166.8	1.15267E-12
2168.6	1.15751E-12
2170.6	1.16262E-12
2172.4	1.17259E-12
2174.4	1.14791E-12
2176.2	1.13235E-12
2178	1.12552E-12
2180	1.10862E-12
2181.8	1.11089E-12
2183.6	1.10001E-12
2185.6	1.10046E-12
2187.4	1.08749E-12
2189.2	1.07684E-12
2191.2	1.06369E-12
2193	1.0736E-12
2194.8	1.05766E-12
2196.8	1.02277E-12
2198.6	9.66974E-13
2200.4	9.93856E-13
2202.4	1.17912E-12
2204.2	7.63492E-13
2206	1.98017E-12
2208	1.87761E-12
2209.8	7.84001E-13
2211.8	1.35571E-12
2213.6	1.69101E-12
2215.4	8.94064E-13
2217.4	6.83924E-13
2219.2	1.28727E-12
2221	1.595E-12
2223	1.18164E-12
2224.8	1.3626E-12
2226.6	1.27229E-12
2228.6	1.1716E-12
2230.4	1.68177E-12
2232.2	1.03275E-12
2234.2	1.59741E-12
2236	1.93533E-12
2237.8	1.61198E-12
2239.8	1.0536E-12
2241.6	1.35795E-12
2243.4	1.47218E-12
2245.4	1.56443E-12
2247.2	1.48832E-12
2249	1.32019E-12
2251	1.87529E-12
2252.8	2.1044E-12
2254.8	2.50402E-12
2256.6	1.94908E-12
2258.4	1.74584E-12
2260.4	2.74753E-12
2262.2	2.6042E-12
2264	1.99596E-12
2266	1.70238E-12
2267.8	2.02913E-12
2269.6	2.25953E-12
2271.6	2.07832E-12
2273.4	1.32207E-12
2275.2	1.7182E-12
2277.2	2.37217E-12
2279	2.00565E-12
2280.8	1.81554E-12
2282.8	2.0415E-12
2284.6	1.01453E-12
2286.4	1.50555E-12
2288.4	2.00272E-12
2290.2	1.35527E-12
2292	1.32621E-12
2294	1.843E-12
2295.8	1.85653E-12
2297.8	1.80615E-12
2299.6	2.40276E-12
2301.4	2.63449E-12
2303.4	2.19241E-12
2305.2	1.59877E-12
2307	1.40037E-12
2309	1.14071E-12
2310.8	1.62048E-12
2312.6	1.27476E-12
2314.6	1.5249E-12
2316.4	1.77675E-12
2318.2	1.69029E-12
2320.2	2.15078E-12
2322	1.70858E-12
2323.8	1.55038E-12
2325.8	2.00728E-12
2327.6	2.67225E-12
2329.4	2.65617E-12
2331.4	2.5857E-12
2333.2	3.08476E-12
2335	2.60665E-12
2337	2.35459E-12
2338.8	3.19893E-12
2340.8	3.45868E-12
2342.6	3.36647E-12
2344.4	3.77122E-12
2346.4	3.78176E-12
2348.2	3.19833E-12
2350	3.43322E-12
2352	3.30012E-12
2353.8	2.27098E-12
2355.6	2.55458E-12
2357.6	2.77531E-12
2359.4	3.34224E-12
2361.2	4.07527E-12
2363.2	3.61847E-12
2365	3.68273E-12
2366.8	3.58797E-12
2368.8	3.72758E-12
2370.6	3.33887E-12
2372.4	2.75032E-12
2374.4	2.54636E-12
2376.2	2.67151E-12
2378	3.81647E-12
2380	4.67251E-12
2381.8	5.19984E-12
2383.8	5.03395E-12
2385.6	4.92095E-12
2387.4	3.67204E-12
2389.4	3.12573E-12
2391.2	2.98358E-12
2393	3.6531E-12
2395	4.30538E-12
2396.8	3.98675E-12
2398.6	4.13003E-12
2400.6	4.17456E-12
2402.4	4.08128E-12
2404.2	4.29916E-12
2406.2	4.14443E-12
2408	4.63579E-12
2409.8	5.45494E-12
2411.8	4.32932E-12
2413.6	3.9357E-12
2415.4	3.26439E-12
2417.4	2.03246E-12
2419.2	2.14112E-12
2421	2.51492E-12
2423	2.62471E-12
2424.8	2.73057E-12
2426.8	2.9535E-12
2428.6	3.0466E-12
2430.4	3.23207E-12
2432.4	3.15713E-12
2434.2	2.88647E-12
2436	3.41775E-12
2438	3.1553E-12
2439.8	3.23011E-12
2441.6	2.9724E-12
2443.6	2.64196E-12
2445.4	3.09213E-12
2447.2	3.34754E-12
2449.2	3.33975E-12
2451	3.01361E-12
2452.8	2.86159E-12
2454.8	2.79991E-12
2456.6	3.02806E-12
2458.4	3.1164E-12
2460.4	3.16483E-12
2462.2	3.28296E-12
2464	3.25406E-12
2466	3.38158E-12
2467.8	3.604E-12
2469.8	3.35021E-12
2471.6	3.4478E-12
2473.4	3.05578E-12
2475.4	3.34599E-12
2477.2	3.57193E-12
2479	3.8363E-12
2481	4.31773E-12
2482.8	3.68428E-12
2484.6	3.18197E-12
2486.6	3.42049E-12
2488.4	3.41389E-12
2490.2	3.35357E-12
2492.2	4.05702E-12
2494	3.46057E-12
2495.8	2.87047E-12
2497.8	3.10985E-12
2499.6	2.80183E-12
2501.4	2.86716E-12
2503.4	2.77437E-12
2505.2	3.53918E-12
2507.2	3.98048E-12
2509	3.64824E-12
2510.8	3.04096E-12
2512.8	3.23989E-12
2514.6	3.59581E-12
2516.4	3.75692E-12
2518.4	3.3233E-12
2520.2	3.54408E-12
2522	3.9488E-12
2524	4.36788E-12
2525.8	4.86817E-12
2527.6	4.64263E-12
2529.6	5.0522E-12
2531.4	5.09191E-12
2533.2	4.48232E-12
2535.2	4.09997E-12
2537	4.89578E-12
2538.8	5.20247E-12
2540.8	4.85402E-12
2542.6	4.23839E-12
2544.4	4.10843E-12
2546.4	4.15055E-12
2548.2	4.39452E-12
2550.2	4.43696E-12
2552	4.00946E-12
2553.8	3.12022E-12
2555.8	2.89518E-12
2557.6	3.01101E-12
2559.4	3.10727E-12
2561.4	3.26268E-12
2563.2	3.02487E-12
2565	3.33089E-12
2567	3.24735E-12
2568.8	3.03668E-12
2570.6	3.3346E-12
2572.6	3.81514E-12
2574.4	3.572E-12
2576.2	3.20255E-12
2578.2	3.02208E-12
2580	2.8263E-12
2581.8	3.15557E-12
2583.8	3.93412E-12
2585.6	4.27414E-12
2587.4	3.78382E-12
2589.4	3.37346E-12
2591.2	3.33861E-12
2593.2	3.51123E-12
2595	3.83371E-12
2596.8	4.17611E-12
2598.8	4.47458E-12
2600.6	4.54619E-12
2602.4	3.98884E-12
2604.4	4.09896E-12
2606.2	4.70318E-12
2608	4.88164E-12
2610	5.26003E-12
2611.8	5.28214E-12
2613.6	4.59547E-12
2615.6	5.51437E-12
2617.4	4.60753E-12
2619.2	4.53528E-12
2621.2	4.62204E-12
2623	4.83138E-12
2624.8	4.87285E-12
2626.8	5.14332E-12
2628.6	5.39006E-12
2630.4	5.44759E-12
2632.4	5.16953E-12
2634.2	3.7507E-12
2636.2	2.85965E-12
2638	2.7793E-12
2639.8	2.81114E-12
